timestamp,hour,day_of_week,is_weekend,day_of_year,temperature_c,pv_kw,pv_clear_sky_kw,cloud_factor,load_kw,residual_load_kw,price_cny_per_kwh,emission_factor_kg_per_kwh,forecast_pv_kw_h15min,forecast_pv_kw_h60min,forecast_pv_kw_h240min,forecast_pv_kw_h1440min,forecast_load_kw_h15min,forecast_load_kw_h60min,forecast_load_kw_h240min,forecast_load_kw_h1440min,forecast_price_cny_per_kwh_h15min,forecast_price_cny_per_kwh_h60min,forecast_price_cny_per_kwh_h240min,forecast_price_cny_per_kwh_h1440min
2024-07-04 06:45:00,6.75,3,0,186,23.1,5.08,19.32,0.35,37.42,32.34,0.1019,0.5566,0.817,13.887,15.643,1.178,37.051,38.616,24.444,43.262,0.45,0.481,1.359,0.178
2024-07-04 07:00:00,7.0,3,0,186,23.5,0.79,27.11,0.108,36.73,35.94,0.4165,0.5723,8.025,25.017,3.952,5.495,35.451,39.518,38.413,32.748,0.345,0.469,0.564,0.1
2024-07-04 07:15:00,7.25,3,0,186,23.49,7.94,35.17,0.147,35.04,27.1,0.3433,0.5338,12.133,2.444,15.097,1.43,37.548,51.215,41.64,44.718,0.423,0.611,0.616,0.56
2024-07-04 07:30:00,7.5,3,0,186,22.77,11.93,43.35,0.363,38.6,26.67,0.4233,0.5319,17.172,1.521,16.067,0.0,38.09,53.548,34.146,51.158,0.445,0.932,0.656,0.921
2024-07-04 07:45:00,7.75,3,0,186,23.29,16.47,51.58,0.272,38.43,21.97,0.4154,0.5115,25.972,24.414,0.0,10.158,40.872,55.374,37.938,57.073,0.567,0.778,0.904,0.514
2024-07-04 08:00:00,8.0,3,0,186,24.2,25.65,59.76,0.444,39.47,13.81,0.5865,0.476,2.679,26.474,3.024,14.675,47.606,52.615,29.601,46.619,0.651,0.746,0.358,1.192
2024-07-04 08:15:00,8.25,3,0,186,23.79,2.69,67.81,0.063,46.48,43.79,0.6146,0.6065,1.334,17.413,22.393,17.92,52.388,53.337,36.462,62.52,0.739,0.73,0.369,1.066
2024-07-04 08:30:00,8.5,3,0,186,22.66,1.34,75.67,0.152,52.73,51.38,0.6913,0.6396,22.022,0.974,22.944,4.998,54.064,45.203,37.824,56.272,0.563,0.972,0.241,0.752
2024-07-04 08:45:00,8.75,3,0,186,21.37,22.36,83.28,0.257,54.79,32.44,0.5649,0.557,30.655,3.868,12.753,2.947,50.373,53.432,35.167,30.555,0.5,0.564,0.395,0.033
2024-07-04 09:00:00,9.0,3,0,186,21.31,29.13,90.57,0.275,49.42,20.29,0.5782,0.5042,18.222,21.611,14.127,5.864,49.675,55.011,46.762,48.61,0.633,0.675,0.168,1.183
2024-07-04 09:15:00,9.25,3,0,186,21.68,18.48,97.49,0.233,48.97,30.49,0.6258,0.5486,1.029,1.624,1.597,5.353,48.483,36.7,43.33,41.038,0.723,0.914,0.216,1.126
2024-07-04 09:30:00,9.5,3,0,186,21.75,1.02,103.99,0.0,47.96,46.94,0.7227,0.6203,3.67,4.192,0.0,1.039,47.163,44.043,42.119,41.731,0.661,0.749,0.408,1.282
2024-07-04 09:45:00,9.75,3,0,186,21.71,3.82,110.01,0.018,46.67,42.85,0.6748,0.6024,23.466,15.043,0.0,0.0,46.601,40.367,37.198,39.169,0.675,1.062,0.165,0.527
2024-07-04 10:00:00,10.0,3,0,186,22.7,21.81,115.52,0.205,46.47,24.66,0.7047,0.4447,1.579,3.332,0.0,7.527,41.72,34.215,46.481,59.18,0.726,0.213,0.602,0.936
2024-07-04 10:15:00,10.25,3,0,186,23.53,1.55,120.0,0.0,41.33,39.78,0.7851,0.5007,4.317,18.813,0.0,6.789,37.082,40.385,35.722,40.716,0.774,0.363,0.239,0.963
2024-07-04 10:30:00,10.5,3,0,186,24.09,4.32,120.0,0.009,38.13,33.81,0.7503,0.4786,17.294,14.893,13.036,0.0,35.485,38.776,50.626,50.029,0.737,0.39,0.234,0.516
2024-07-04 10:45:00,10.75,3,0,186,25.12,17.62,120.0,0.141,36.51,18.89,0.7034,0.4234,3.458,0.0,1.288,2.735,37.412,31.767,49.85,28.359,0.536,0.392,0.419,0.636
2024-07-04 11:00:00,11.0,3,0,186,24.9,3.55,120.0,0.013,37.74,34.19,0.506,0.48,17.792,3.126,8.593,17.723,35.937,34.035,52.526,42.155,0.446,0.553,0.546,0.504
2024-07-04 11:15:00,11.25,3,0,186,24.39,17.94,120.0,0.157,36.64,18.7,0.4423,0.4227,15.479,46.376,7.274,9.83,37.603,38.642,48.984,23.945,0.512,0.41,0.37,-0.083
2024-07-04 11:30:00,11.5,3,0,186,24.41,15.27,120.0,0.103,37.2,21.93,0.4931,0.4346,0.0,14.287,5.623,27.104,33.12,37.885,51.311,40.625,0.524,0.531,0.633,0.426
2024-07-04 11:45:00,11.75,3,0,186,24.4,0.0,120.0,0.0,34.12,34.12,0.5279,0.4797,2.741,12.119,0.0,8.595,32.955,36.135,54.665,42.077,0.47,0.365,0.542,-0.025
2024-07-04 12:00:00,12.0,3,0,186,23.26,2.77,120.0,0.0,32.89,30.11,0.4607,0.4649,39.745,11.751,7.928,0.0,35.504,48.601,48.492,36.558,0.404,0.357,0.142,0.592
2024-07-04 12:15:00,12.25,3,0,186,23.47,39.02,120.0,0.288,35.52,-3.5,0.434,0.3407,15.151,1.426,14.83,0.0,37.32,38.323,53.552,57.759,0.365,0.386,0.193,0.312
2024-07-04 12:30:00,12.5,3,0,186,25.0,15.01,120.0,0.148,37.4,22.39,0.369,0.4363,11.541,0.0,0.0,0.0,38.725,41.795,48.43,44.469,0.319,0.396,0.27,0.366
2024-07-04 12:45:00,12.75,3,0,186,26.18,11.68,120.0,0.121,38.76,27.08,0.3167,0.4537,15.721,0.0,15.75,0.0,40.859,43.993,64.992,39.242,0.289,0.521,0.547,-0.025
2024-07-04 13:00:00,13.0,3,0,186,27.04,16.07,120.0,0.085,42.44,26.38,0.2993,0.4511,1.311,0.0,3.836,4.51,45.699,42.903,56.61,27.904,0.304,0.405,0.229,0.231
2024-07-04 13:15:00,13.25,3,0,186,27.53,1.39,120.0,0.0,44.66,43.28,0.292,0.5136,0.0,0.0,0.0,0.792,46.09,42.197,47.712,28.168,0.348,0.477,0.019,0.436
2024-07-04 13:30:00,13.5,3,0,186,29.06,0.0,120.0,0.0,45.81,45.81,0.3666,0.523,0.0,13.298,0.725,0.241,46.987,51.294,58.443,40.165,0.409,0.558,0.394,0.255
2024-07-04 13:45:00,13.75,3,0,186,28.45,0.0,120.0,0.0,46.06,46.06,0.4056,0.5239,0.0,2.147,4.869,8.037,45.79,46.132,59.242,43.023,0.423,0.512,0.396,0.219
2024-07-04 14:00:00,14.0,3,0,186,28.01,0.0,115.52,0.0,45.32,45.32,0.4171,0.5212,0.0,13.112,0.246,7.405,46.612,53.682,71.454,36.846,0.429,0.466,0.211,0.074
2024-07-04 14:15:00,14.25,3,0,186,29.31,0.0,110.01,0.0,46.75,46.75,0.4029,0.5265,12.342,5.034,0.0,0.0,47.965,52.986,78.909,35.768,0.428,0.417,0.242,0.284
2024-07-04 14:30:00,14.5,3,0,186,29.62,12.87,103.99,0.125,46.24,33.37,0.4288,0.4769,2.158,5.028,0.0,0.0,49.626,46.462,69.012,48.585,0.508,0.352,0.134,0.602
2024-07-04 14:45:00,14.75,3,0,186,29.37,2.21,97.49,0.0,48.49,46.28,0.5038,0.5248,12.536,0.0,0.0,0.0,51.597,47.137,54.437,45.098,0.463,0.435,0.537,0.437
2024-07-04 15:00:00,15.0,3,0,186,30.15,13.76,90.57,0.151,51.41,37.65,0.4686,0.4928,5.377,10.925,0.0,7.862,50.32,55.429,86.441,27.668,0.509,0.36,0.261,0.374
2024-07-04 15:15:00,15.25,3,0,186,30.08,5.75,83.28,0.0,49.57,43.82,0.4813,0.6067,4.171,11.891,0.0,17.817,46.183,53.913,80.936,36.098,0.441,0.311,1.237,0.462
2024-07-04 15:30:00,15.5,3,0,186,29.71,3.96,75.67,0.047,46.98,43.03,0.4543,0.6032,0.0,0.0,0.0,5.242,46.054,52.132,91.447,38.739,0.404,0.601,1.337,0.478
2024-07-04 15:45:00,15.75,3,0,186,29.38,0.0,67.81,0.016,45.2,45.2,0.4154,0.6127,9.115,13.391,0.0,0.0,48.794,61.946,81.49,47.171,0.419,0.297,0.941,0.796
2024-07-04 16:00:00,16.0,3,0,186,30.05,9.55,59.76,0.123,48.72,39.18,0.3762,0.5864,10.537,3.618,0.0,6.359,48.339,58.338,84.717,39.524,0.351,0.272,1.229,0.412
2024-07-04 16:15:00,16.25,3,0,186,30.57,10.49,51.58,0.196,47.52,37.03,0.3458,0.577,0.0,0.0,0.0,4.085,49.899,65.773,65.045,62.142,0.411,0.456,0.812,0.31
2024-07-04 16:30:00,16.5,3,0,186,32.1,0.0,43.35,0.0,50.97,50.97,0.4023,0.6379,12.945,1.242,0.0,5.561,53.166,54.557,78.033,66.126,0.402,0.342,0.877,0.472
2024-07-04 16:45:00,16.75,3,0,186,32.04,13.44,35.17,0.274,53.82,40.37,0.4366,0.5916,2.949,7.313,0.0,0.86,57.157,61.509,69.255,37.397,0.368,0.397,1.183,0.606
2024-07-04 17:00:00,17.0,3,0,186,31.98,3.0,27.11,0.0,56.31,53.31,0.3882,0.6481,0.0,0.244,0.0,1.473,58.676,61.413,59.538,70.321,0.347,0.924,0.91,0.68
2024-07-04 17:15:00,17.25,3,0,186,33.34,0.0,19.32,0.0,61.85,61.85,0.3409,0.6854,0.963,0.0,0.0,0.603,65.351,71.69,53.274,75.403,0.352,1.367,1.299,0.499
2024-07-04 17:30:00,17.5,3,0,186,34.2,0.98,11.92,0.0,62.08,61.11,0.3536,0.6821,6.361,0.0,0.0,11.078,64.983,70.974,60.23,71.349,0.366,0.765,0.74,0.406
2024-07-04 17:45:00,17.75,3,0,186,34.3,6.68,5.2,0.233,66.93,60.25,0.3916,0.6784,0.283,0.0,0.0,2.159,69.526,73.809,66.244,53.878,0.86,0.764,0.882,0.457
2024-07-04 18:00:00,18.0,3,0,186,33.04,0.28,0.0,0.0,66.79,66.51,0.9443,0.7057,0.0,0.0,0.0,0.0,70.028,91.027,34.719,62.846,1.001,0.849,0.366,0.619
2024-07-04 18:15:00,18.25,3,0,186,32.49,0.0,0.0,0.115,69.3,69.3,0.9775,0.718,0.0,0.0,0.0,0.0,68.833,93.918,50.899,72.308,0.963,0.968,0.552,1.215
2024-07-04 18:30:00,18.5,3,0,186,31.8,0.0,0.0,0.0,68.91,68.91,0.925,0.7163,0.0,0.0,0.0,0.0,76.578,77.838,65.949,56.785,0.94,0.636,0.221,1.202
2024-07-04 18:45:00,18.75,3,0,186,32.05,0.0,0.0,0.132,76.76,76.76,0.8841,0.7506,0.0,0.0,0.0,0.0,79.207,83.665,55.838,66.305,0.885,0.692,0.367,0.972
2024-07-04 19:00:00,19.0,3,0,186,31.84,0.0,0.0,0.0,81.42,81.42,0.9193,0.771,0.0,0.0,0.0,0.0,86.033,97.415,50.446,99.149,0.884,1.044,0.133,0.522
2024-07-04 19:15:00,19.25,3,0,186,33.32,0.0,0.0,0.0,84.7,84.7,0.8794,0.7854,0.0,0.0,0.0,0.0,83.488,80.055,54.868,70.009,0.956,0.891,0.15,0.494
2024-07-04 19:30:00,19.5,3,0,186,32.1,0.0,0.0,0.0,84.64,84.64,0.9047,0.7852,0.0,0.0,0.0,0.0,85.207,75.482,55.268,57.997,0.961,0.778,0.149,1.587
2024-07-04 19:45:00,19.75,3,0,186,31.33,0.0,0.0,0.009,84.7,84.7,0.9524,0.7854,0.0,0.0,0.0,0.0,88.343,68.058,45.336,93.756,0.839,0.724,0.281,1.127
2024-07-04 20:00:00,20.0,3,0,186,31.74,0.0,0.0,0.0,86.39,86.39,0.875,0.7928,0.0,0.0,0.0,0.0,86.592,77.237,41.38,105.609,0.964,1.131,0.098,0.934
2024-07-04 20:15:00,20.25,3,0,186,32.31,0.0,0.0,0.0,85.04,85.04,0.9051,0.7869,0.0,0.0,0.0,0.0,77.49,61.337,34.091,90.034,0.836,1.108,0.104,0.296
2024-07-04 20:30:00,20.5,3,0,186,30.32,0.0,0.0,0.0,75.66,75.66,0.8567,0.7458,0.0,0.0,0.0,0.0,68.917,70.885,35.785,56.331,0.905,0.844,0.014,0.492
2024-07-04 20:45:00,20.75,3,0,186,29.19,0.0,0.0,0.155,66.25,66.25,0.903,0.7046,0.0,0.0,0.0,0.0,66.182,61.027,29.958,51.28,0.931,0.916,0.046,0.911
2024-07-04 21:00:00,21.0,3,0,186,29.34,0.0,0.0,0.0,67.7,67.7,0.9585,0.711,0.0,0.0,0.0,0.0,65.127,43.633,52.293,68.33,0.974,0.417,0.067,1.094
2024-07-04 21:15:00,21.25,3,0,186,30.74,0.0,0.0,0.0,64.68,64.68,0.9317,0.6978,0.0,0.0,0.0,0.0,63.383,44.36,42.672,65.708,0.84,0.304,0.088,1.512
2024-07-04 21:30:00,21.5,3,0,186,32.4,0.0,0.0,0.057,63.72,63.72,0.9267,0.6935,0.0,0.0,0.0,0.0,61.27,49.79,48.441,62.071,0.916,0.238,0.09,1.053
2024-07-04 21:45:00,21.75,3,0,186,32.03,0.0,0.0,0.129,60.91,60.91,0.8973,0.6813,0.0,0.0,0.0,0.0,50.562,57.224,35.557,70.628,0.375,0.492,0.144,1.268
2024-07-04 22:00:00,22.0,3,0,186,31.86,0.0,0.0,0.159,50.2,50.2,0.3712,0.6345,0.0,0.0,0.0,0.0,45.469,49.441,36.981,46.481,0.408,0.112,0.074,0.564
2024-07-04 22:15:00,22.25,3,0,186,31.15,0.0,0.0,0.118,46.19,46.19,0.4214,0.617,0.0,0.0,0.0,0.0,48.795,51.203,34.899,43.348,0.39,0.06,0.057,0.39
2024-07-04 22:30:00,22.5,3,0,186,31.66,0.0,0.0,0.255,47.89,47.89,0.434,0.6244,0.0,0.0,0.0,0.0,55.1,48.754,29.036,53.177,0.438,0.132,0.069,-0.11
2024-07-04 22:45:00,22.75,3,0,186,32.81,0.0,0.0,0.088,54.82,54.82,0.4865,0.6547,0.0,0.0,0.0,0.0,53.568,47.883,35.767,35.538,0.114,0.144,0.239,0.606
2024-07-04 23:00:00,23.0,3,0,186,33.6,0.0,0.0,0.051,53.45,53.45,0.1127,0.6487,0.0,0.0,0.0,0.0,53.816,50.154,18.857,44.629,0.16,0.192,0.179,0.032
2024-07-04 23:15:00,23.25,3,0,186,33.24,0.0,0.0,0.224,52.7,52.7,0.151,0.6454,0.0,0.0,0.0,0.0,46.72,36.47,32.307,59.333,0.147,0.069,0.202,0.13
2024-07-04 23:30:00,23.5,3,0,186,32.25,0.0,0.0,0.0,47.16,47.16,0.1564,0.6212,0.0,0.0,0.0,0.0,44.447,29.567,23.592,39.938,0.168,0.018,0.158,0.123
2024-07-04 23:45:00,23.75,3,0,186,32.0,0.0,0.0,0.046,44.93,44.93,0.1779,0.6115,0.0,0.0,0.0,0.0,44.47,35.445,29.334,23.061,0.144,0.05,0.102,0.136
2024-07-05 00:00:00,0.0,4,0,187,32.92,0.0,0.0,0.145,44.05,44.05,0.1444,0.6077,0.0,0.0,0.0,0.0,39.004,39.168,25.912,48.535,0.066,0.068,0.048,0.181
2024-07-05 00:15:00,0.25,4,0,187,32.22,0.0,0.0,0.144,40.07,40.07,0.0688,0.5903,0.0,0.0,0.0,0.0,35.028,39.686,20.431,22.77,0.014,0.12,0.076,0.291
2024-07-05 00:30:00,0.5,4,0,187,30.43,0.0,0.0,0.089,34.56,34.56,0.0149,0.5663,0.0,0.0,0.0,0.0,37.409,46.815,33.383,41.498,0.049,0.13,0.178,0.135
2024-07-05 00:45:00,0.75,4,0,187,29.95,0.0,0.0,0.219,37.76,37.76,0.0488,0.5802,0.0,0.0,0.0,0.0,40.91,49.12,38.534,52.73,0.098,0.119,0.131,0.057
2024-07-05 01:00:00,1.0,4,0,187,29.56,0.0,0.0,0.0,41.35,41.35,0.1028,0.5959,0.0,0.0,0.0,0.0,41.837,38.892,34.879,58.861,0.104,0.075,0.205,0.16
2024-07-05 01:15:00,1.25,4,0,187,27.94,0.0,0.0,0.063,41.03,41.03,0.0988,0.5945,0.0,0.0,0.0,0.0,40.186,29.1,23.266,36.989,0.126,0.068,0.001,0.122
2024-07-05 01:30:00,1.5,4,0,187,28.1,0.0,0.0,0.0,40.01,40.01,0.121,0.59,0.0,0.0,0.0,0.0,41.119,28.172,35.087,29.243,0.166,0.142,0.106,0.065
2024-07-05 01:45:00,1.75,4,0,187,28.43,0.0,0.0,0.0,41.89,41.89,0.1527,0.5982,0.0,0.0,0.0,0.0,39.205,27.944,32.624,48.49,0.07,0.146,0.14,0.22
2024-07-05 02:00:00,2.0,4,0,187,29.79,0.0,0.0,0.0,39.89,39.89,0.0649,0.5895,0.0,0.0,0.0,0.0,30.148,34.619,35.222,53.788,0.061,0.221,0.202,0.188
2024-07-05 02:15:00,2.25,4,0,187,28.43,0.0,0.0,0.0,30.3,30.3,0.058,0.5477,0.0,0.0,6.951,0.0,30.466,33.018,43.313,23.582,0.108,0.148,0.161,0.089
2024-07-05 02:30:00,2.5,4,0,187,28.83,0.0,0.0,0.055,30.91,30.91,0.1097,0.5504,0.0,0.0,2.249,0.0,32.405,29.936,31.282,34.328,0.197,0.172,0.208,0.42
2024-07-05 02:45:00,2.75,4,0,187,29.35,0.0,0.0,0.163,33.08,33.08,0.2067,0.5598,0.0,0.0,1.226,0.0,33.065,29.434,40.913,30.066,0.224,0.198,0.117,0.16
2024-07-05 03:00:00,3.0,4,0,187,29.45,0.0,0.0,0.045,33.12,33.12,0.218,0.56,0.0,0.0,6.858,0.0,32.717,33.167,54.325,39.804,0.145,0.101,0.504,-0.048
2024-07-05 03:15:00,3.25,4,0,187,28.29,0.0,0.0,0.063,32.13,32.13,0.1514,0.5557,0.0,0.0,1.905,0.0,30.59,24.994,54.014,26.29,0.21,0.091,-0.117,0.206
2024-07-05 03:30:00,3.5,4,0,187,27.18,0.0,0.0,0.045,30.73,30.73,0.1954,0.5496,0.0,0.0,0.0,0.0,30.128,35.32,36.752,17.833,0.171,0.122,0.226,0.07
2024-07-05 03:45:00,3.75,4,0,187,27.1,0.0,0.0,0.154,29.75,29.75,0.1688,0.5453,0.0,0.0,3.281,0.0,28.167,33.652,49.967,17.769,0.144,0.1,0.723,0.181
2024-07-05 04:00:00,4.0,4,0,187,27.0,0.0,0.0,0.068,28.97,28.97,0.1461,0.5419,0.0,0.0,12.24,0.0,29.819,36.573,60.427,23.845,0.09,0.069,0.78,0.062
2024-07-05 04:15:00,4.25,4,0,187,26.37,0.0,0.0,0.022,29.41,29.41,0.0887,0.5438,0.0,0.0,8.603,0.0,36.126,36.548,58.876,29.326,0.184,0.067,0.829,0.004
2024-07-05 04:30:00,4.5,4,0,187,27.28,0.0,0.0,0.258,35.98,35.98,0.181,0.5725,0.0,0.0,5.486,0.0,33.804,28.188,59.083,40.275,0.116,0.091,0.411,0.102
2024-07-05 04:45:00,4.75,4,0,187,26.73,0.0,0.0,0.043,33.84,33.84,0.1153,0.5632,0.0,0.0,1.848,0.0,36.799,39.258,57.153,29.129,0.117,0.193,0.984,0.168
2024-07-05 05:00:00,5.0,4,0,187,25.03,0.0,0.0,0.0,35.94,35.94,0.1062,0.5723,0.0,0.0,9.377,0.0,34.491,42.8,60.705,35.352,0.092,0.153,0.484,0.104
2024-07-05 05:15:00,5.25,4,0,187,24.84,0.0,0.0,0.24,34.1,34.1,0.0978,0.5643,0.0,3.972,4.985,0.0,32.892,39.368,51.978,40.862,0.106,0.187,0.881,0.203
2024-07-05 05:30:00,5.5,4,0,187,25.22,0.0,0.0,0.0,32.68,32.68,0.0989,0.5581,0.0,2.414,5.472,0.0,36.207,30.798,61.411,24.399,0.162,0.208,0.109,0.29
2024-07-05 05:45:00,5.75,4,0,187,25.44,0.0,0.0,0.3,35.8,35.8,0.1547,0.5717,0.0,0.937,0.0,0.0,40.731,32.563,61.107,32.662,0.143,0.162,0.742,0.162
2024-07-05 06:00:00,6.0,4,0,187,25.64,0.0,0.0,0.03,40.63,40.63,0.1388,0.5927,5.457,5.209,8.059,0.0,38.963,47.879,48.194,29.691,0.171,0.447,0.739,0.091
2024-07-05 06:15:00,6.25,4,0,187,26.75,5.43,5.2,0.162,40.08,34.64,0.1813,0.5666,2.478,1.436,5.858,0.0,36.008,49.003,57.888,37.624,0.194,0.468,0.983,0.219
2024-07-05 06:30:00,6.5,4,0,187,25.66,2.61,11.92,0.033,35.29,32.68,0.1768,0.5581,1.105,0.0,0.0,0.0,35.76,42.579,51.027,28.296,0.18,0.427,0.574,0.234
2024-07-05 06:45:00,6.75,4,0,187,25.24,1.12,19.3,0.152,36.67,35.55,0.1762,0.5706,5.098,5.688,1.836,0.0,44.551,43.091,41.691,17.731,0.469,0.36,0.765,0.26
2024-07-05 07:00:00,7.0,4,0,187,26.45,4.95,27.09,0.087,43.24,38.29,0.4622,0.5825,2.133,11.362,6.145,1.951,45.711,46.772,35.38,48.377,0.463,0.57,0.208,0.492
2024-07-05 07:15:00,7.25,4,0,187,24.73,2.11,35.14,0.029,45.44,43.33,0.4543,0.6045,0.0,17.171,29.04,6.951,43.04,54.663,41.423,34.737,0.434,0.663,0.409,0.717
2024-07-05 07:30:00,7.5,4,0,187,24.72,0.0,43.32,0.0,43.06,43.06,0.4491,0.6033,5.758,5.002,30.028,5.674,43.236,61.654,44.125,36.073,0.487,0.697,0.263,0.263
2024-07-05 07:45:00,7.75,4,0,187,25.76,5.93,51.54,0.077,43.79,37.86,0.4788,0.5807,11.722,2.151,14.742,10.264,49.038,61.646,27.186,21.18,0.64,0.729,0.435,0.203
2024-07-05 08:00:00,8.0,4,0,187,26.69,11.36,59.71,0.196,47.7,36.34,0.6501,0.574,15.393,6.829,0.0,14.942,61.495,72.426,48.602,30.57,0.7,0.601,0.532,0.187
2024-07-05 08:15:00,8.25,4,0,187,27.1,15.23,67.76,0.216,62.57,47.34,0.6902,0.622,5.536,7.153,0.0,28.57,63.276,63.461,53.521,49.357,0.753,0.83,0.307,0.577
2024-07-05 08:30:00,8.5,4,0,187,27.52,5.38,75.62,0.045,62.84,57.46,0.7928,0.6662,2.023,6.035,0.0,13.282,61.616,54.58,55.474,53.839,0.725,0.584,0.391,0.87
2024-07-05 08:45:00,8.75,4,0,187,26.52,2.03,83.22,0.041,62.43,60.4,0.7459,0.679,8.52,0.0,0.0,0.0,62.82,53.763,46.636,46.536,0.742,0.772,0.372,0.501
2024-07-05 09:00:00,9.0,4,0,187,27.58,8.69,90.5,0.101,65.08,56.39,0.7631,0.6615,7.775,6.867,3.971,36.2,60.113,60.41,25.404,28.15,0.753,0.678,0.115,0.349
2024-07-05 09:15:00,9.25,4,0,187,26.5,7.21,97.42,0.117,61.57,54.36,0.7044,0.6527,7.051,6.478,0.519,24.014,58.719,43.655,36.903,83.682,0.716,0.507,0.274,0.518
2024-07-05 09:30:00,9.5,4,0,187,25.6,6.95,103.91,0.111,57.88,50.93,0.6965,0.6377,0.0,0.0,4.592,2.32,58.25,46.065,32.913,57.727,0.644,0.584,0.276,0.729
2024-07-05 09:45:00,9.75,4,0,187,26.03,0.0,109.92,0.054,57.35,57.35,0.6663,0.6657,8.102,3.333,9.511,0.0,54.066,42.513,42.571,48.744,0.746,0.547,0.246,0.388
2024-07-05 10:00:00,10.0,4,0,187,25.75,7.87,115.43,0.057,53.61,45.75,0.7042,0.5228,6.635,16.871,9.141,39.055,51.912,42.245,30.378,48.194,0.707,0.468,0.42,0.514
2024-07-05 10:15:00,10.25,4,0,187,26.07,6.1,120.0,0.06,49.9,43.8,0.7088,0.5156,0.0,27.006,0.0,64.069,45.654,35.845,40.138,53.762,0.624,0.435,0.296,0.699
2024-07-05 10:30:00,10.5,4,0,187,26.58,0.0,120.0,0.0,45.18,45.18,0.6141,0.5207,2.718,27.869,0.0,12.3,40.991,41.78,36.054,56.11,0.656,0.265,0.364,0.663
2024-07-05 10:45:00,10.75,4,0,187,28.14,2.66,120.0,0.034,40.7,38.04,0.621,0.4942,16.991,11.078,0.0,20.781,38.19,43.456,39.918,29.989,0.37,0.453,0.291,0.285
2024-07-05 11:00:00,11.0,4,0,187,28.49,16.56,120.0,0.17,37.84,21.28,0.3696,0.4322,29.655,0.0,8.864,34.732,37.973,49.336,46.84,28.687,0.384,0.362,0.377,0.048
2024-07-05 11:15:00,11.25,4,0,187,28.0,29.06,120.0,0.237,37.33,8.27,0.3742,0.3841,27.16,0.0,8.047,18.776,42.438,44.825,43.35,51.579,0.463,0.313,0.253,0.384
2024-07-05 11:30:00,11.5,4,0,187,28.63,28.05,120.0,0.204,42.17,14.13,0.4493,0.4058,12.672,0.0,4.443,10.384,40.642,46.306,45.339,32.024,0.386,0.323,0.434,0.231
2024-07-05 11:45:00,11.75,4,0,187,28.02,12.84,120.0,0.067,42.13,29.29,0.4185,0.4618,0.0,0.0,0.0,0.0,47.475,42.405,39.685,34.011,0.429,0.333,0.677,0.581
2024-07-05 12:00:00,12.0,4,0,187,28.89,0.0,120.0,0.0,46.88,46.88,0.4502,0.527,0.0,4.79,2.521,60.257,46.01,38.13,49.586,18.646,0.317,0.252,0.646,0.275
2024-07-05 12:15:00,12.25,4,0,187,29.03,0.0,120.0,0.0,46.19,46.19,0.3322,0.5244,0.0,0.753,4.122,1.328,46.994,33.145,41.812,35.981,0.42,0.461,0.901,0.435
2024-07-05 12:30:00,12.5,4,0,187,29.46,0.0,120.0,0.0,47.53,47.53,0.4091,0.5294,0.0,4.781,4.529,0.0,43.678,32.74,44.137,19.022,0.337,0.367,0.531,0.09
2024-07-05 12:45:00,12.75,4,0,187,28.12,0.0,120.0,0.0,43.61,43.61,0.3426,0.5149,4.897,6.131,2.861,0.0,36.668,32.287,53.944,49.376,0.317,0.329,0.2,0.69
2024-07-05 13:00:00,13.0,4,0,187,26.58,4.81,120.0,0.0,35.47,30.67,0.3091,0.4669,0.648,7.941,1.301,0.0,32.456,37.519,59.595,39.336,0.378,0.23,0.454,0.138
2024-07-05 13:15:00,13.25,4,0,187,25.82,0.63,120.0,0.0,32.15,31.52,0.3336,0.4701,3.921,0.0,0.507,34.233,35.238,33.841,66.388,50.439,0.369,0.343,0.512,0.628
2024-07-05 13:30:00,13.5,4,0,187,27.76,4.05,120.0,0.0,34.97,30.93,0.3683,0.4679,7.089,0.0,14.516,33.023,36.282,38.628,72.763,58.04,0.359,0.308,0.358,0.251
2024-07-05 13:45:00,13.75,4,0,187,27.22,7.3,120.0,0.117,35.91,28.61,0.3322,0.4593,8.221,0.0,2.793,18.046,35.534,35.221,88.924,23.398,0.418,0.366,0.161,0.185
2024-07-05 14:00:00,14.0,4,0,187,28.26,8.13,115.43,0.073,35.07,26.94,0.413,0.4531,0.0,6.274,0.0,27.315,37.582,42.142,70.694,54.389,0.44,0.472,0.23,0.175
2024-07-05 14:15:00,14.25,4,0,187,28.13,0.0,109.92,0.0,37.08,37.08,0.4111,0.4907,0.0,12.749,0.0,6.885,38.498,37.672,71.519,64.18,0.441,0.49,1.249,0.353
2024-07-05 14:30:00,14.5,4,0,187,28.36,0.0,103.91,0.035,39.51,39.51,0.4596,0.4997,0.0,4.803,0.0,0.0,39.16,47.498,68.07,51.703,0.419,0.514,1.174,0.321
2024-07-05 14:45:00,14.75,4,0,187,28.74,0.0,97.42,0.021,37.21,37.21,0.4029,0.4912,6.466,0.0,0.0,1.649,43.386,45.345,100.126,41.2,0.53,0.605,0.599,0.649
2024-07-05 15:00:00,15.0,4,0,187,30.46,6.56,90.5,0.0,43.19,36.62,0.5261,0.489,13.334,3.84,0.0,0.0,46.27,46.141,95.758,28.408,0.487,0.369,0.628,0.292
